playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name,Mitchell-Report,Positive-Test
dailyed01,0,66,70,151,139,132,6,1,3713,1217,466,39,380,407,,95,15,0,4914,11,780,,,3.3886345273,Ed Daily,0,0
dailyhu01,0,73,87,165,163,157,10,1,4245,1394,459,30,369,846,,43,3,0,3984,2,826,,,2.919434629,Hugh Daily,0,0
dalcabr01,0,51,49,316,83,15,2,19,2794,894,380,48,391,485,55,46,23,5,4030,102,442,,,3.672154617,Bruce Dal Canton,0,0
dalege01,0,21,28,90,45,23,4,3,1328,425,177,13,207,177,,11,13,1,1900,26,229,,,3.5986445783,Gene Dale,0,0
daleybi01,0,29,16,62,43,33,2,4,1229,399,159,14,291,218,,10,8,0,1825,18,283,,,3.493083808,Bill Daley,0,0
daleybu01,0,60,64,248,116,36,3,10,2902,998,433,100,351,549,20,29,60,2,4233,48,502,,,4.0286009649,Bud Daley,0,0
daleyma01,0,2,3,112,0,0,0,0,302,92,50,13,36,98,4,1,7,0,430,28,53,5,6,4.4701986755,Matt Daley,0,0
damicje01,0,45,52,139,131,5,4,0,2352,832,402,120,221,498,25,17,26,2,3369,2,448,31,15,4.6147959184,Jeff D'Amico,0,0
dammabi01,0,24,15,60,38,26,4,3,1103,473,166,5,115,74,,11,13,1,0,22,227,,,4.063463282,Bill Dammann,0,0
danfoda01,0,71,66,286,109,43,2,23,3558,1235,512,45,455,484,,8,34,13,5055,107,618,,,3.8853288364,Dave Danforth,0,0
daniebe02,0,45,76,230,139,26,5,5,2991,1004,492,99,383,471,45,30,9,2,4288,33,553,,,4.4413239719,Bennie Daniels,0,0
danksjo01,0,79,100,243,243,6,3,0,4443,1505,713,192,480,1086,15,42,41,2,6315,0,763,39,38,4.332883187,John Danks,0,0
darenvi01,0,8,17,309,0,0,0,2,909,328,167,34,126,229,20,6,10,3,1350,75,176,10,15,4.9603960396,Vic Darensbourg,0,0
darliro01,0,136,116,382,364,37,13,0,7081,2244,1016,239,906,1590,40,97,59,24,10032,5,1139,,,3.8740290919,Ron Darling,0,0
darviyu01,0,39,25,83,83,2,1,0,1636,434,198,53,218,680,3,29,20,2,2262,0,211,3,14,3.2677261614,Yu Darvish,0,0
darwida01,0,171,182,716,371,53,9,32,9050,2951,1286,321,874,1942,101,52,81,17,12716,171,1431,,,3.8366850829,Danny Darwin,0,0
daubda01,0,45,52,126,103,74,0,0,2698,1065,475,26,327,185,,46,10,0,0,22,651,,,4.7535211268,Dan Daub,0,0
daussho01,0,222,182,538,388,245,22,40,10172,3407,1245,87,1067,1201,,48,121,4,14203,121,1599,,,3.3046598506,Hooks Dauss,0,0
davenda01,0,73,83,259,186,96,18,12,4611,1399,501,22,521,719,,35,40,2,6265,43,641,,,2.9336369551,Dave Davenport,0,0
daveyto01,0,7,6,114,0,0,0,1,410,138,67,10,70,123,5,11,11,1,614,27,78,0,3,4.412195122,Tom Davey,0,0
davidte01,0,11,7,114,1,0,0,5,586,189,80,21,54,124,8,4,3,0,813,42,88,,,3.6860068259,Ted Davidson,0,0
davieky01,0,43,65,152,144,3,0,0,2311,879,477,99,367,547,13,42,22,3,3488,3,512,21,23,5.5729121592,Kyle Davies,0,0
daviscu01,0,158,131,429,281,141,24,33,6975,2459,884,142,479,684,,20,47,2,9752,111,1033,,,3.4219354839,Curt Davis,0,0
davisdi01,0,75,71,239,165,77,10,2,3956,1311,581,63,688,460,,22,45,2,5844,46,722,,,3.9653690597,Dixie Davis,0,0
davisdo02,0,92,108,306,286,7,3,0,5147,1813,846,180,783,1279,28,63,44,10,7597,4,921,100,45,4.4379250049,Doug Davis,0,0
davisja02,0,22,26,144,56,1,0,1,1383,523,247,50,178,269,9,28,23,6,2054,25,286,22,18,4.8221258134,Jason Davis,0,0
davisji01,0,24,26,154,39,4,1,10,1219,383,181,42,179,197,10,13,11,1,1744,60,209,,,4.00902379,Jim Davis,0,0
davisjo04,0,7,9,71,1,0,0,4,368,120,67,8,82,73,14,8,6,3,564,30,82,,,4.9157608696,John Davis,0,0
daviska01,0,4,10,107,2,0,0,0,376,135,77,21,74,96,8,6,4,1,585,16,84,4,6,5.5292553191,Kane Davis,0,0
davisma01,0,51,84,624,85,4,2,96,3435,1068,530,129,534,1007,63,63,28,12,4955,265,582,,,4.1659388646,Mark Davis,0,0
davispe01,0,27,33,117,58,27,2,11,1626,627,233,26,138,123,,7,6,1,2324,24,277,,,3.86900369,Peaches Davis,0,0
davisro02,0,47,53,481,0,0,0,130,2240,735,336,82,300,597,56,39,22,8,3218,339,361,,,4.05,Ron Davis,0,0
davisst02,0,113,96,442,239,30,5,11,5342,1792,796,136,687,1048,59,81,20,10,7623,85,866,,,4.02321228,Storm Davis,0,0
davisti01,0,6,5,89,6,0,0,2,368,136,63,11,64,91,8,6,4,0,560,17,72,,,4.6222826087,Tim Davis,0,0
daviswa01,0,53,36,289,88,2,1,20,2200,676,296,72,268,642,9,22,20,0,3099,52,317,9,22,3.6327272727,Wade Davis,0,0
dawlebi01,0,27,30,275,0,0,0,25,1412,420,179,49,166,292,35,16,4,2,1952,126,192,,,3.4228045326,Bill Dawley,0,0
dawsojo01,0,11,17,59,18,5,0,3,715,233,110,10,112,62,,3,2,0,1041,29,127,,,4.1538461538,Joe Dawson,0,0
dayleke01,0,33,45,385,33,0,0,39,1721,564,232,42,225,406,49,26,8,1,2450,145,273,,,3.6397443347,Ken Dayley,0,0
dayza01,0,21,27,86,60,2,2,1,1118,389,193,35,172,189,18,22,19,0,1648,9,207,9,9,4.6610017889,Zach Day,0,0
deanch01,0,30,46,162,68,23,1,9,2057,781,387,52,323,195,,13,1,1,3094,66,456,,,5.0797277589,Chubby Dean,0,0
deandi01,0,150,83,317,230,154,26,30,5902,1919,661,95,453,1163,,12,27,5,8171,76,774,,,3.0238902067,Dizzy Dean,0,0
deanpa01,0,50,34,159,87,44,8,8,2362,825,325,53,179,387,,4,17,4,3345,37,364,,,3.7150719729,Paul Dean,0,0
deanwa01,0,24,36,96,60,27,2,1,1457,559,263,31,188,147,,10,13,3,2174,22,318,,,4.8737131091,Wayland Dean,0,0
decatar01,0,23,34,153,36,10,0,7,1615,653,270,42,145,152,,6,13,2,2431,67,326,,,4.5139318885,Art Decatur,0,0
deckejo01,0,36,44,152,105,19,4,0,2130,702,329,58,377,458,8,37,11,1,3125,21,363,,,4.1704225352,Joe Decker,0,0
dedmoje01,0,20,16,250,3,0,0,12,1182,387,168,30,186,210,30,12,11,5,1719,82,206,,,3.8375634518,Jeff Dedmon,0,0
dedunsa01,0,16,20,83,44,0,0,1,943,303,153,30,153,231,3,25,27,6,1376,17,159,6,11,4.380699894,Sam Deduno,0,0
defraju01,0,7,6,191,0,0,0,0,582,190,88,16,77,170,11,17,14,0,850,49,99,8,8,4.0824742268,Justin De Fratus,0,0
degroja01,0,23,14,52,52,0,0,0,994,266,96,23,81,349,4,7,3,0,1316,0,103,15,10,2.6076458753,Jacob deGrom,0,0
deharri01,0,2,3,56,0,0,0,1,189,81,43,13,32,45,6,3,0,1,299,15,53,0,0,6.1428571429,Rick DeHart,0,0
dejeami01,0,30,33,565,1,0,0,52,1870,649,298,59,292,446,50,40,30,0,2765,220,327,16,15,4.3026737968,Mike DeJean,0,0
dejesjo01,0,20,19,63,57,6,1,1,1047,284,149,20,227,221,8,17,6,0,1513,2,165,,,3.8424068768,Jose de Jesus,0,0
delabst01,0,15,9,183,0,0,0,2,560,148,82,25,92,232,8,18,12,1,798,42,89,8,7,3.9535714286,Steve Delabar,0,0
delanar01,0,13,22,67,31,12,1,2,862,319,136,17,97,64,,2,2,1,1264,22,163,,,4.2598607889,Art Delaney,0,0
delarda01,0,6,1,90,0,0,0,2,261,76,41,6,36,78,3,8,1,0,360,29,43,3,5,4.2413793103,Dane De La Rosa,0,0
delarjo01,0,93,75,279,217,2,0,0,3844,1256,648,142,577,1073,31,82,46,8,5574,18,696,56,48,4.551508845,Jorge De La Rosa,0,0
delarru01,0,22,24,76,60,0,0,0,1089,378,182,52,133,290,6,9,9,3,1561,10,189,13,10,4.5123966942,Rubby De La Rosa,0,0
delcama01,0,11,8,298,0,0,0,3,878,268,129,24,135,249,9,2,13,0,1279,52,138,12,9,3.9669703872,Manny Delcarmen,0,0
deleojo01,0,86,119,415,264,21,7,6,5692,1556,793,153,841,1594,50,60,62,8,7985,36,877,,,3.7615952214,Jose DeLeon,0,0
deleolu01,0,17,19,207,1,0,0,32,1003,284,116,39,77,248,26,3,12,0,1352,103,131,,,3.1226321037,Luis DeLeon,0,0
delgara01,0,22,25,156,48,1,1,1,1181,368,179,50,147,332,11,22,10,2,1668,19,191,14,12,4.0922946655,Randall Delgado,0,0
dellwh01,0,19,23,92,44,21,6,3,1291,367,122,10,171,198,,8,14,0,1776,29,170,,,2.551510457,Wheezer Dell,0,0
delocik01,0,84,75,329,147,32,6,31,3714,1236,555,141,530,672,27,26,24,5,5415,109,629,,,4.034733441,Ike Delock,0,0
delosva01,0,9,13,235,4,0,0,1,768,225,130,37,127,207,15,15,11,1,1107,45,137,13,13,4.5703125,Valerio De Los Santos,0,0
delroen01,0,1,4,84,0,0,0,0,246,110,51,4,42,46,3,2,6,1,398,19,58,6,4,5.5975609756,Enerio Del Rosario,0,0
delucri01,0,38,51,320,49,1,0,7,1872,590,320,91,299,502,25,39,17,1,2718,80,347,,,4.6153846154,Rich DeLucia,0,0
demaral01,0,80,72,232,173,84,15,9,4272,1350,439,34,337,514,,15,30,2,5799,42,556,,,2.7745786517,Al Demaree,0,0
demelsa01,0,4,4,72,0,0,0,2,191,75,35,9,26,48,4,5,3,0,288,18,41,1,1,4.9476439791,Sam Demel,0,0
demerla01,0,29,23,139,46,7,1,7,1336,413,184,40,199,217,22,11,5,2,1901,38,202,,,3.7185628743,Larry Demery,0,0
demoldo01,0,5,7,85,1,0,0,1,466,138,65,15,63,110,5,1,4,0,656,39,68,,,3.7660944206,Don DeMola,0,0
dempsry01,0,132,133,579,351,11,3,87,7161,2347,1154,267,1071,2075,47,80,91,3,10412,186,1250,92,52,4.3510682866,Ryan Dempster,0,0
dennido01,0,6,5,79,1,0,0,8,344,120,47,11,33,54,21,2,2,0,486,27,53,,,3.6889534884,Don Dennis,0,0
dennyjo01,0,123,108,325,322,62,18,0,6446,2093,856,137,778,1146,49,68,54,12,9077,0,967,,,3.585479367,John Denny,0,0
derbyge01,0,48,56,110,107,105,12,1,2893,1064,322,14,182,428,,35,,0,4224,3,639,,,3.0051849291,George Derby,0,0
derripa01,0,223,212,579,445,251,32,29,10935,3912,1401,158,761,1507,,50,32,2,15391,98,1652,,,3.4592592593,Paul Derringer,0,0
deshaji01,0,84,95,257,253,15,6,0,4575,1434,702,179,575,951,39,19,27,35,6432,1,743,,,4.1429508197,Jim Deshaies,0,0
deshoji01,0,47,44,175,100,44,2,9,2618,968,493,59,432,273,,18,12,2,3944,43,560,,,5.0844155844,Jimmie DeShong,0,0
despaod01,0,9,16,50,34,0,0,0,666,227,117,23,64,134,3,7,14,0,951,5,126,16,4,4.7432432432,Odrisamer Despaigne,0,0
desseel01,0,52,64,441,140,2,1,5,3523,1300,579,145,348,693,45,22,24,4,5062,64,628,52,31,4.4374112972,Elmer Dessens,0,0
dettoto01,0,8,11,68,15,0,0,0,539,196,104,16,78,106,11,5,18,1,814,23,123,,,5.2096474954,Tom Dettore,0,0
detwiro01,0,21,37,173,76,1,0,1,1588,575,247,50,190,326,13,17,27,1,2321,25,288,30,15,4.1996221662,Ross Detwiler,0,0
devinad01,0,26,22,217,12,0,0,31,1162,455,181,34,135,194,33,6,11,4,1729,92,200,,,4.2056798623,Adrian Devine,0,0
devinjo01,0,8,3,93,0,0,0,1,265,62,27,3,48,89,6,5,3,1,371,20,31,3,4,2.7509433962,Joey Devine,0,0
devliji01,0,72,76,157,153,151,9,0,4215,1437,320,7,89,273,,34,,0,4896,0,776,,,2.0498220641,Jim Devlin,0,0
deweyma01,0,12,7,205,0,0,0,8,747,243,101,18,102,168,22,5,11,2,1066,70,105,,,3.6506024096,Mark Dewey,0,0
diamosc01,0,19,27,58,58,1,1,0,1029,398,169,41,84,161,9,18,5,0,1471,0,189,6,11,4.4344023324,Scott Diamond,0,0
diazca01,0,13,6,179,0,0,0,4,774,249,92,17,97,207,29,7,1,0,1103,77,107,,,3.2093023256,Carlos Diaz,0,0
diazju03,0,2,2,97,0,0,0,1,285,87,41,12,32,107,7,6,3,1,397,28,42,3,4,3.8842105263,Jumbo Diaz,0,0
dibblro01,0,27,25,385,0,0,0,89,1431,332,158,27,238,645,25,36,12,3,1979,204,169,,,2.9811320755,Rob Dibble,0,0
dickele01,0,19,27,89,55,22,4,1,1289,443,191,20,218,135,,15,6,2,1913,23,249,,,4.0007757952,Leo Dickerman,0,0
dickera01,0,100,93,339,240,15,6,2,5142,1671,756,210,533,1215,22,73,74,9,7248,34,819,52,53,3.9696616103,R. A. Dickey,0,0
dickmem01,0,22,15,125,24,6,1,8,1049,403,207,38,153,126,,8,11,4,1585,45,243,,,5.3279313632,Emerson Dickman,0,0
dicksja01,0,26,25,73,63,2,1,0,1191,474,220,60,122,214,5,11,15,2,1750,6,242,1,0,4.9874055416,Jason Dickson,0,0
dicksji01,0,5,3,109,1,0,0,3,427,135,69,10,77,86,10,9,2,3,630,41,85,,,4.3629976581,Jim Dickson,0,0
dicksmu01,0,172,181,625,338,149,27,23,9157,3029,1240,302,1058,1281,18,34,37,2,12936,147,1431,,,3.6562192858,Murry Dickson,0,0
dickswa01,0,26,50,134,79,40,4,2,2100,759,280,17,222,202,,10,8,0,2814,37,381,,,3.6,Walt Dickson,0,0
diekmja01,0,9,11,217,0,0,0,0,585,178,79,11,102,245,10,12,9,1,868,44,96,5,8,3.6461538462,Jake Diekman,0,0
dierkla01,0,139,123,356,329,106,25,1,7001,2130,857,184,711,1493,43,104,50,10,9661,10,948,,,3.3050992715,Larry Dierker,0,0
dietrbi01,0,108,128,366,253,92,17,11,6011,2117,997,128,890,660,,44,22,4,8874,72,1146,,,4.478289802,Bill Dietrich,0,0
dietzdu01,0,14,16,106,21,7,1,6,885,303,127,18,113,79,,6,4,1,1278,46,141,,,3.8745762712,Dutch Dietz,0,0
difelma01,0,5,1,77,0,0,0,0,221,69,31,11,21,71,6,2,1,0,311,15,32,3,0,3.7873303167,Mark DiFelice,0,0
dilauja01,0,2,7,65,4,0,0,4,292,84,33,8,35,50,7,3,0,1,408,24,42,,,3.051369863,Jack DiLauro,0,0
dillati01,0,1,4,73,0,0,0,0,253,95,44,9,29,62,5,3,3,0,371,31,52,4,3,4.6956521739,Tim Dillard,0,0
dillmbi01,0,7,12,50,15,2,1,3,464,143,78,17,51,86,6,10,4,1,637,16,79,,,4.5387931034,Bill Dillman,0,0
dinarle01,0,10,18,94,34,0,0,0,771,316,153,26,115,132,7,7,9,0,1168,26,180,10,11,5.3579766537,Lenny DiNardo,0,0
dingmcr01,0,4,5,75,0,0,0,5,239,92,54,13,37,50,5,1,7,0,357,31,55,4,2,6.10041841,Craig Dingman,0,0
dinnebi01,0,170,177,391,352,306,23,7,9224,2957,1029,78,829,1127,,68,77,5,7197,35,1411,,,3.0120338248,Bill Dinneen,0,0
dipinfr01,0,35,38,514,6,0,0,56,2100,673,298,53,269,515,57,28,10,4,2981,216,332,,,3.8314285714,Frank DiPino,0,0
dipotje01,0,27,24,390,0,0,0,49,1486,527,223,33,221,352,37,23,19,5,2175,183,257,1,2,4.0518169583,Jerry Dipoto,0,0
ditmaar01,0,72,77,287,156,41,5,14,3804,1237,561,138,461,552,19,23,37,3,5401,61,649,,,3.9818611987,Art Ditmar,0,0
dixonke01,0,26,28,105,68,5,1,6,1447,480,250,85,178,377,17,19,4,6,2083,21,266,,,4.6648237733,Ken Dixon,0,0
dixonso01,0,11,18,102,12,4,0,9,789,296,122,25,75,90,1,2,5,1,1146,52,141,,,4.174904943,Sonny Dixon,0,0
dixonto01,0,9,14,62,24,4,2,1,599,225,96,11,63,94,4,2,3,3,876,13,109,,,4.32721202,Tom Dixon,0,0
doakbi01,0,169,157,453,368,162,34,16,8348,2676,920,71,851,1014,,38,65,4,11582,63,1184,,,2.9755630091,Bill Doak,0,0
doberje01,0,7,3,76,0,0,0,1,337,107,65,17,66,55,,2,2,0,512,36,70,,,5.2077151335,Jess Dobernic,0,0
dobsoch01,0,74,69,202,190,49,11,0,3775,1174,528,125,476,758,33,56,18,2,5312,7,581,,,3.7764238411,Chuck Dobson,0,0
dobsojo01,0,137,103,414,273,112,22,18,6510,2048,874,137,851,992,,55,10,10,9159,84,981,,,3.6248847926,Joe Dobson,0,0
dobsopa01,0,122,129,414,279,74,14,19,6361,2043,833,197,665,1301,76,51,26,5,8872,51,939,,,3.5357648169,Pat Dobson,0,0
dohened01,0,75,83,183,168,140,6,2,4178,1412,580,13,665,567,,87,132,4,939,15,931,,,3.7482048827,Ed Doheny,0,0
doherjo02,0,32,31,148,61,5,2,9,1564,613,282,47,140,177,28,13,19,1,2258,30,316,,,4.868286445,John Doherty,0,0
dohmasc01,0,9,8,164,0,0,0,1,518,180,102,28,96,166,10,8,4,0,774,55,105,8,7,5.3166023166,Scott Dohmann,0,0
donahre01,0,164,175,367,340,312,25,3,8899,3376,1191,61,689,787,,27,101,1,4871,23,1638,,,3.6135520845,Red Donahue,0,0
donalat01,0,65,33,153,115,54,6,1,2797,907,365,66,369,369,,21,8,4,4009,28,433,,,3.5234179478,Atley Donald,0,0
donnebl01,0,27,36,190,75,27,7,12,2075,659,268,52,306,296,,11,16,1,2934,62,321,,,3.4872289157,Blix Donnelly,0,0
donnebr01,0,32,10,386,0,0,0,6,1156,326,138,35,154,369,12,15,19,2,1632,97,153,17,12,3.223183391,Brendan Donnelly,1,0
donohji01,0,6,8,70,9,0,0,7,466,152,74,24,82,116,6,5,2,0,686,27,80,,,4.2875536481,Jim Donohue,0,0
donohpe01,0,134,118,344,270,137,16,12,6337,2439,909,68,422,571,,10,46,4,9055,56,1082,,,3.8729682815,Pete Donohue,0,0
donovbi01,0,186,139,378,327,289,35,8,8894,2631,886,30,1059,1552,,69,91,0,12477,49,1212,,,2.6896784349,Bill Donovan,0,0
donovdi01,0,122,99,345,273,101,25,5,6052,1988,822,198,495,880,49,18,45,6,8407,28,909,,,3.6672174488,Dick Donovan,0,0
doolise01,0,10,10,187,0,0,0,29,578,143,65,13,37,224,3,2,2,0,750,65,67,7,4,3.0363321799,Sean Doolittle,0,0
dopsojo01,0,30,47,144,119,4,1,1,2176,752,344,74,264,386,20,20,10,23,3125,8,391,,,4.2683823529,John Dopson,0,0
dorisha01,0,45,43,323,40,13,2,44,2503,850,355,57,301,332,4,26,19,5,3578,166,406,,,3.8294047143,Fritz Dorish,0,0
dornegu01,0,36,69,131,106,76,8,1,2731,842,341,18,330,275,,14,51,0,3763,20,472,,,3.3712925668,Gus Dorner,0,0
doteloc01,0,59,50,758,34,0,0,109,2853,765,399,117,412,1143,39,46,41,4,4024,305,431,33,31,3.7760252366,Octavio Dotel,0,0
dotsori01,0,111,113,305,295,55,11,0,5572,1884,872,194,740,973,24,46,40,12,8034,7,964,,,4.2254127782,Richard Dotson,0,0
doubrfe01,0,31,26,118,85,0,0,4,1541,540,279,63,219,442,1,24,14,1,2266,10,306,12,25,4.8883841661,Felix Doubront,0,0
doughji01,0,8,8,79,0,0,0,0,284,110,63,11,46,59,2,1,5,0,429,17,65,,,5.9894366197,Jim Dougherty,0,0
douglph01,0,94,93,299,200,95,20,8,5125,1626,532,52,411,683,,35,35,2,7018,69,730,,,2.8027317073,Phil Douglas,0,0
douglse01,0,7,13,54,31,0,0,0,623,222,141,34,113,155,8,8,8,1,936,7,149,3,9,6.1107544141,Sean Douglass,0,0
dowlipe01,0,39,65,117,102,92,2,1,2722,984,390,13,339,299,,18,66,4,0,12,574,,,3.8684790595,Pete Dowling,0,0
downial01,0,123,107,405,317,73,24,3,6805,1946,811,177,933,1639,32,77,31,11,9539,37,938,,,3.2177810434,Al Downing,0,0
downsda02,0,4,4,92,0,0,0,0,272,82,48,7,39,84,6,5,6,2,385,20,50,2,2,4.7647058824,Darin Downs,0,0
downske01,0,57,53,237,135,11,6,1,2891,912,413,73,373,598,54,42,25,17,4122,29,454,,,3.8571428571,Kelly Downs,0,0
downssc01,0,38,40,619,50,1,1,27,2254,729,297,67,279,575,34,26,28,2,3213,113,333,20,16,3.557675244,Scott Downs,0,0
doyleca01,0,6,15,51,21,6,1,2,668,277,172,18,155,101,,16,17,2,1099,16,195,,,6.9520958084,Carl Doyle,0,0
doyleje01,0,4,7,55,3,0,0,9,408,183,94,6,57,38,,0,5,0,628,37,100,,,6.2205882353,Jess Doyle,0,0
doylepa01,0,5,3,87,0,0,0,11,271,85,38,11,46,65,7,5,1,3,382,40,39,,,3.7859778598,Paul Doyle,0,0
doylesl01,0,22,21,75,50,29,7,1,1309,383,138,7,147,209,,10,12,0,1599,21,206,,,2.84644767,Slow Joe Doyle,0,0
drabedo01,0,155,134,398,387,53,21,0,7605,2448,1052,246,704,1594,56,80,53,6,10518,4,1141,,,3.7349112426,Doug Drabek,0,0
drabomo01,0,88,105,589,154,33,6,55,4923,1441,676,182,702,1162,62,53,63,5,7005,220,758,,,3.7074954296,Moe Drabowsky,0,0
dragodi01,0,108,117,519,189,62,10,58,5625,1901,755,157,558,987,75,34,54,3,7899,216,827,,,3.624,Dick Drago,0,0
draveda01,0,64,57,226,146,28,9,10,3188,968,370,97,315,558,26,10,16,10,4368,37,421,,,3.1336260979,Dave Dravecky,0,0
dreifda01,0,48,60,274,113,3,3,11,2618,826,423,90,389,802,16,59,40,10,3790,44,465,23,4,4.3624904507,Darren Dreifort,0,0
dresery01,0,34,39,105,96,4,0,0,1697,673,334,49,213,301,12,20,31,0,2528,3,363,16,19,5.3140836771,Ryan Drese,0,0
dressro01,0,11,23,82,48,6,0,0,1171,449,181,33,98,129,17,4,5,1,1678,18,210,,,4.1733561059,Rob Dressler,0,0
drewska01,0,44,53,218,107,26,7,7,2480,913,437,72,332,322,,17,35,3,3652,44,493,,,4.7576612903,Karl Drews,0,0
driscde01,0,38,39,83,80,72,1,0,2043,747,233,7,67,171,,8,2,0,2122,3,414,,,3.0792951542,Denny Driscoll,0,0
drisktr01,0,11,14,57,19,0,0,1,588,236,114,30,61,123,3,9,9,0,876,15,125,5,5,5.2346938776,Travis Driskill,0,0
drottdi01,0,27,46,176,101,14,5,0,2063,626,365,84,405,460,11,38,23,4,3078,32,420,,,4.7770237518,Dick Drott,0,0
drucklo01,0,18,15,53,40,21,0,1,951,282,102,4,137,201,,4,19,2,1315,7,125,,,2.8958990536,Louis Drucke,0,0
drysddo01,0,209,166,518,465,167,49,6,10296,3084,1124,280,855,2486,123,82,154,10,14097,34,1292,,,2.9475524476,Don Drysdale,0,0
dubiemo01,0,45,53,187,97,41,9,11,2638,854,378,65,349,289,,6,4,6,3765,41,436,,,3.8688400303,Monk Dubiel,0,0
duboser01,0,9,15,52,27,1,0,0,565,181,109,25,92,115,2,6,10,2,826,7,116,3,4,5.2088495575,Eric DuBose,0,0
dubucje01,0,85,76,256,150,101,12,13,4333,1290,488,20,577,438,,54,47,1,6036,85,669,,,3.0408492961,Jean Dubuc,0,0
duchsju01,0,33,25,224,32,1,1,14,1364,396,158,47,121,347,14,10,23,1,1855,62,172,15,10,3.1275659824,Justin Duchscherer,0,0
duckwbr01,0,23,34,134,84,0,0,1,1533,552,300,63,228,376,23,31,34,0,2294,15,326,28,14,5.2837573386,Brandon Duckworth,0,0
duckwji01,0,7,25,97,29,2,0,4,801,256,156,37,148,220,12,19,17,3,1203,27,180,,,5.2584269663,Jim Duckworth,0,0
dudlecl01,0,17,33,100,52,18,1,2,1261,540,235,25,156,106,,13,18,4,1950,23,306,,,5.0317208565,Clise Dudley,0,0
duensbr01,0,41,37,354,61,2,2,2,1948,691,298,64,208,428,22,21,16,0,2783,50,324,21,16,4.1303901437,Brian Duensing,0,0
duffaji01,0,15,8,141,14,2,0,6,893,248,112,27,155,210,22,12,11,0,1288,54,131,,,3.3863381859,Jim Duffalo,0,0
duffyda01,0,24,30,92,80,0,0,1,1330,414,187,44,189,352,4,22,20,2,1893,2,200,8,11,3.7962406015,Danny Duffy,0,0
dugglbi01,0,93,102,241,192,159,17,6,5223,1844,616,39,424,453,,22,84,5,4774,47,849,,,3.1843767949,Bill Duggleby,0,0
dukesto01,0,5,16,161,0,0,0,21,651,226,105,19,82,169,26,10,8,1,955,76,120,,,4.3548387097,Tom Dukes,0,0
dukeza01,0,58,83,360,169,6,3,2,3616,1415,590,122,345,705,21,23,31,8,5237,38,649,66,35,4.405420354,Zach Duke,0,0
dulibbo01,0,17,12,176,0,0,0,14,771,257,99,25,96,129,15,13,1,1,1085,93,112,,,3.46692607,Bob Duliba,0,0
dumatph01,0,4,13,87,17,0,0,1,453,179,104,24,90,97,7,3,4,0,715,20,111,6,10,6.1986754967,Phil Dumatrait,0,0
dumonge01,0,10,23,77,35,14,4,3,1041,294,110,4,130,128,,15,10,2,1424,22,151,,,2.8530259366,George Dumont,0,0
dunklda01,0,17,30,61,47,36,0,1,1263,503,235,10,162,139,,18,21,0,1172,13,319,,,5.0237529691,Davey Dunkle,0,0
dunnemi01,0,25,30,85,76,7,1,0,1423,471,215,37,225,205,14,30,10,13,2081,1,255,,,4.0794096978,Mike Dunne,0,0
dunnist01,0,23,41,136,84,7,1,1,1841,604,311,82,323,390,25,28,12,4,2699,18,342,,,4.5611080934,Steve Dunning,0,0
dunnja01,0,64,59,142,118,103,3,3,3230,1217,492,30,334,171,,15,54,0,21,21,664,,,4.1126934985,Jack Dunn,0,0
dunnmi01,0,22,24,383,0,0,0,4,926,264,122,29,161,351,18,14,8,0,1345,66,139,11,11,3.5572354212,Mike Dunn,0,0
durbich01,0,43,47,456,75,3,0,5,2509,898,467,123,365,577,26,35,44,0,3725,82,512,17,37,5.0255081706,Chad Durbin,0,0
durenry01,0,27,44,311,32,2,1,57,1768,443,251,40,392,630,15,38,41,3,2601,145,284,,,3.8331447964,Ryne Duren,0,0
durhaed01,0,29,44,143,71,23,3,1,1925,677,317,45,202,204,,3,15,3,2769,43,360,,,4.4462337662,Ed Durham,0,0
duryeje01,0,59,67,143,130,104,5,3,3264,1101,417,41,349,416,,60,0,0,1731,13,669,,,3.4494485294,Jesse Duryea,0,0
duvalmi01,0,1,1,53,0,0,0,0,153,62,27,6,32,23,1,5,2,1,239,7,30,0,1,4.7647058824,Mike Duvall,0,0
dwyerfr01,0,176,152,365,318,270,12,6,8430,3301,1202,109,764,563,,63,35,0,1735,47,1782,,,3.8498220641,Frank Dwyer,0,0
dyered01,0,15,15,69,23,10,2,3,768,316,135,11,96,63,,5,13,0,1145,35,164,,,4.74609375,Eddie Dyer,0,0
dyermi01,0,14,18,155,13,1,0,6,710,249,121,19,113,154,11,9,15,3,1052,42,135,,,4.6014084507,Mike Dyer,0,0
dygerji01,0,57,49,175,104,62,16,2,2958,798,290,9,383,583,,33,52,3,2925,50,399,,,2.6470588235,Jimmy Dygert,0,0
dysonsa01,0,8,7,113,1,0,0,2,387,126,46,7,43,110,6,9,8,0,552,29,55,7,2,3.2093023256,Sam Dyson,0,0
earlear01,0,12,20,223,10,1,0,14,1144,400,190,35,184,310,20,13,13,3,1735,85,240,,,4.4842657343,Arnold Earley,0,0
earleto01,0,18,24,91,37,15,2,5,1079,349,151,27,143,104,,8,9,1,1546,26,183,,,3.7784986098,Tom Earley,0,0
earnsge01,0,127,93,319,249,115,18,12,5746,1981,933,142,809,1002,,55,25,2,8465,45,1063,,,4.3840932823,George Earnshaw,0,0
