playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name
chipmbo01,0,51,46,293,87,29,7,14,2642,889,364,60,386,322,,14.0,10.0,3,3855.0,93.0,438,,,3.7199091597000002,Bob Chipman
chitrst01,0,2,4,64,0,0,0,4,234,66,31,8,36,66,4.0,4.0,4.0,1,335.0,24.0,33,,,3.5769230769,Steve Chitren
choatra01,0,16,14,672,0,0,0,7,1224,350,177,20,175,348,32.0,16.0,45.0,1,1750.0,102.0,198,11.0,14.0,3.9044117647000003,Randy Choate
chouibo01,0,11,8,111,13,0,0,1,543,197,92,26,65,110,10.0,6.0,4.0,0,794.0,29.0,105,1.0,1.0,4.5745856354,Bobby Chouinard
chrisja01,0,27,26,528,0,0,0,16,1301,409,207,37,217,384,34.0,27.0,15.0,2,1911.0,128.0,220,6.0,10.0,4.2959262106,Jason Christiansen
chrisla01,0,83,71,243,220,27,6,4,4208,1401,591,100,395,781,34.0,34.0,21.0,26,5861.0,13.0,648,,,3.7920627376,Larry Christenson
chrismi02,0,5,1,71,0,0,0,1,375,151,68,25,40,76,6.0,8.0,2.0,0,556.0,23.0,78,,,4.896,Mike Christopher
chrisru01,0,54,64,241,97,46,3,35,2999,931,374,38,399,424,,11.0,27.0,2,4247.0,112.0,441,,,3.3671223741000005,Russ Christopher
chulkvi01,0,8,15,259,0,0,0,2,856,292,143,31,112,199,11.0,14.0,9.0,0,1243.0,66.0,151,8.0,12.0,4.5105140187,Vinnie Chulk
churcbu01,0,36,37,147,95,32,7,4,2140,738,325,84,277,274,0.0,10.0,9.0,0,3030.0,16.0,367,,,4.1004672897,Bubba Church
cicotal01,0,10,13,102,16,0,0,4,780,280,126,30,119,149,7.0,11.0,5.0,0,1138.0,42.0,142,,,4.3615384614999995,Al Cicotte
cicoted01,0,208,149,502,361,249,35,25,9670,2897,853,32,827,1374,,58.0,49.0,5,12657.0,106.0,1149,,,2.3816959669,Eddie Cicotte
ciminpe01,0,5,8,86,1,0,0,5,483,133,55,16,65,139,7.0,8.0,3.0,0,674.0,36.0,70,,,3.0745341615,Pete Cimino
cingrto01,0,9,15,74,30,0,0,0,619,169,88,30,105,229,6.0,7.0,6.0,3,877.0,10.0,92,7.0,8.0,3.8384491114999997,Tony Cingrani
ciscoga01,0,25,56,192,78,9,3,2,1977,681,334,68,281,325,10.0,24.0,20.0,6,2877.0,49.0,370,,,4.5614567527,Galen Cisco
cishest01,0,17,20,311,0,0,0,95,939,266,98,14,119,332,24.0,9.0,13.0,1,1318.0,199.0,115,15.0,10.0,2.8178913737999998,Steve Cishek
claibpr01,0,3,2,62,0,0,0,0,214,75,30,8,24,58,7.0,2.0,2.0,0,310.0,21.0,32,2.0,2.0,3.785046729,Preston Claiborne
clancji01,0,140,167,472,381,74,11,10,7552,2513,1182,244,947,1422,45.0,101.0,32.0,4,10772.0,38.0,1304,,,4.2259004237,Jim Clancy
clarkbi01,0,3,12,51,9,2,0,2,402,171,81,5,79,39,,8.0,2.0,0,648.0,22.0,95,,,5.4402985075,Bill Clarkson
clarkbr01,0,20,23,186,37,4,1,4,1549,536,238,38,261,259,16.0,36.0,5.0,3,2276.0,41.0,273,,,4.1484828922000005,Bryan Clark
clarkda01,0,44,51,121,92,77,2,3,2551,1063,393,24,191,175,,25.0,8.0,0,81.0,28.0,608,,,4.1595452764,Dad Clarke
clarkda02,0,39,39,96,81,63,2,0,2114,873,384,26,325,133,,37.0,0.0,0,0.0,14.0,566,,,4.9044465468,Dad Clarkson
clarkjo01,0,328,178,531,518,485,37,5,13609,4295,1417,161,1191,1978,,182.0,35.0,0,11954.0,12.0,2376,,,2.8113013447000004,John Clarkson
clarkma01,0,74,71,219,197,15,3,0,3739,1364,638,154,367,728,21.0,47.0,24.0,6,5367.0,3.0,687,1.0,2.0,4.6071142017,Mark Clark
clarkri01,0,19,32,96,70,4,2,2,1295,371,162,37,213,236,6.0,36.0,11.0,1,1858.0,9.0,200,,,3.3776061775999997,Rickey Clark
clarkst02,0,3,6,50,2,0,0,0,183,78,46,16,31,36,2.0,4.0,0.0,3,279.0,24.0,46,,,6.786885245900001,Stan Clarke
clarkte01,0,10,23,91,27,2,1,1,697,299,143,21,89,109,14.0,14.0,4.0,3,1047.0,25.0,152,,,5.5394548063,Terry Clark
clarkwa01,0,18,16,78,37,23,4,1,1124,340,132,12,132,178,,10.0,24.0,0,763.0,32.0,183,,,3.1708185052999998,Walter Clarkson
clarkwa02,0,111,97,355,206,91,14,16,5242,1897,711,86,383,643,,21.0,17.0,2,7442.0,84.0,836,,,3.6621518504000004,Watty Clark
claryma01,0,5,14,58,32,2,1,0,675,251,112,17,74,81,7.0,10.0,3.0,1,986.0,7.0,132,,,4.48,Marty Clary
clausbr01,0,16,27,58,58,0,0,0,948,359,177,48,121,228,8.0,7.0,15.0,1,1423.0,0.0,197,19.0,11.0,5.0411392405,Brandon Claussen
clayke01,0,10,24,111,36,0,0,3,1061,389,184,35,141,129,12.0,23.0,11.0,1,1560.0,43.0,208,,,4.6823751177999995,Ken Clay
clearma01,0,71,49,481,1,0,0,83,2413,674,344,60,554,804,45.0,49.0,35.0,8,3614.0,338.0,397,,,3.8491504351,Mark Clear
clemema01,0,87,86,238,236,6,3,0,4238,1326,702,144,650,1217,23.0,101.0,94.0,1,6189.0,0.0,762,55.0,24.0,4.4723926380000005,Matt Clement
clemepa01,0,17,11,288,2,0,0,12,1081,362,151,17,160,158,27.0,17.0,11.0,2,1547.0,85.0,163,,,3.7715078631,Pat Clements
clemero02,0,354,184,709,707,118,46,0,14750,4185,1707,363,1580,4672,63.0,143.0,159.0,20,20240.0,0.0,1885,37.0,31.0,3.1246779661,Roger Clemens
clevere01,0,105,106,428,203,57,12,25,5427,1843,807,152,543,930,68.0,49.0,44.0,6,7731.0,111.0,919,,,4.0149253731,Reggie Cleveland
clevete01,0,36,37,307,40,6,2,30,2084,706,323,62,298,361,30.0,18.0,14.0,0,3045.0,138.0,370,,,4.1847408829,Tex Clevenger
clibust02,0,13,5,85,1,0,0,6,555,173,64,16,59,91,13.0,3.0,7.0,4,766.0,40.0,73,,,3.1135135135,Stew Cliburn
clippty01,0,42,29,489,8,0,0,53,1686,382,180,65,230,612,15.0,19.0,14.0,3,2286.0,124.0,193,18.0,20.0,2.8825622776,Tyler Clippard
clonito01,0,113,97,352,247,63,13,6,5303,1643,799,180,798,1120,65.0,119.0,33.0,9,7624.0,40.0,898,,,4.0680746747,Tony Cloninger
clontbr01,0,22,8,272,0,0,0,8,833,276,134,30,120,210,26.0,4.0,12.0,1,1209.0,63.0,147,0.0,0.0,4.3433373349,Brad Clontz
cloudke01,0,16,16,71,45,0,0,1,836,334,203,47,152,195,9.0,12.0,11.0,1,1303.0,8.0,215,,,6.5562200957000005,Ken Cloude
clydeda01,0,18,33,84,73,10,0,0,1249,457,214,33,180,228,4.0,29.0,12.0,2,1832.0,6.0,243,,,4.6261008807,David Clyde
coaklan01,0,58,59,150,124,87,11,3,3217,1021,280,9,314,428,,15.0,26.0,2,2701.0,24.0,436,,,2.3500155424,Andy Coakley
coateji01,0,43,22,247,46,13,4,15,2050,650,304,65,286,396,25.0,19.0,25.0,3,2947.0,89.0,336,,,4.003902439,Jim Coates
cobbal01,0,35,23,81,81,3,1,0,1496,441,178,38,153,426,8.0,23.0,23.0,2,2052.0,0.0,190,8.0,13.0,3.2125668449,Alex Cobb
cobbge01,0,10,37,53,47,42,0,0,1183,495,213,21,140,159,,15.0,0.0,0,0.0,6.0,333,,,4.8613693998,George Cobb
cocanja01,0,16,25,79,47,5,1,0,1097,371,162,21,201,139,5.0,32.0,20.0,3,1628.0,10.0,208,,,3.9872379216000002,Jaime Cocanower
codirch01,0,38,47,144,108,13,2,3,2011,711,363,76,261,312,15.0,22.0,23.0,3,2957.0,13.0,413,,,4.8736946793,Chris Codiroli
coffeto01,0,25,18,461,0,0,0,11,1316,483,200,49,138,329,23.0,18.0,22.0,0,1910.0,108.0,220,15.0,15.0,4.103343465,Todd Coffey
coffmdi01,0,72,95,472,132,47,8,38,4381,1782,755,92,463,372,,17.0,35.0,1,6542.0,194.0,894,,,4.6530472495,Dick Coffman
coffmsl01,0,15,12,121,16,3,0,3,941,400,195,23,132,89,,5.0,4.0,2,1454.0,50.0,229,,,5.5951115834000005,Slick Coffman
coggida01,0,10,12,60,29,0,0,0,597,199,100,13,102,143,9.0,15.0,10.0,0,880.0,7.0,108,7.0,5.0,4.5226130653,Dave Coggin
cohensy01,0,3,7,55,3,2,0,5,327,133,55,7,37,49,,4.0,3.0,2,483.0,32.0,72,,,4.5412844037,Syd Cohen
cokeph01,0,22,27,401,15,0,0,8,1233,435,192,32,152,319,28.0,20.0,12.0,0,1778.0,89.0,216,17.0,20.0,4.204379562,Phil Coke
colbevi01,0,9,14,95,21,3,1,4,745,251,126,23,125,127,16.0,13.0,14.0,3,1097.0,30.0,138,,,4.566442953,Vince Colbert
colboji01,0,83,88,301,204,60,8,7,4792,1619,675,153,475,688,41.0,36.0,41.0,9,6744.0,32.0,750,,,3.8032136894999997,Jim Colborn
colebe01,0,28,32,177,46,18,4,10,1817,735,314,26,230,119,,6.0,19.0,2,2742.0,83.0,393,,,4.6659328563999996,Bert Cole
coleda01,0,6,18,84,27,3,1,0,712,221,130,16,199,119,0.0,12.0,7.0,1,1101.0,31.0,151,,,4.9297752808999995,Dave Cole
colege01,0,40,20,73,73,0,0,0,1390,419,158,29,112,440,2.0,20.0,22.0,1,1872.0,0.0,172,22.0,8.0,3.0690647481999997,Gerrit Cole
coleki01,0,56,27,129,85,47,9,2,2192,657,253,13,331,298,,25.0,26.0,2,3001.0,32.0,309,,,3.1163321168,King Cole
colemca01,0,8,13,58,26,0,0,0,533,211,113,18,89,123,5.0,7.0,6.0,1,820.0,10.0,117,9.0,6.0,5.7242026265999995,Casey Coleman
colemjo01,0,23,72,107,93,84,4,0,2528,1182,438,30,102,224,,23.0,5.0,0,3754.0,13.0,772,,,4.6780063291000005,John Coleman
colemjo04,0,52,76,223,140,60,11,6,3402,1172,552,92,566,444,0.0,19.0,13.0,3,4993.0,55.0,616,,,4.380952381,Joe Coleman
colemjo05,0,142,135,484,340,94,18,7,7708,2416,1055,234,1003,1728,65.0,118.0,90.0,7,10948.0,70.0,1202,,,3.6955111572000003,Joe Coleman
colemlo01,0,6,4,152,0,0,0,2,532,144,63,26,78,186,11.0,9.0,6.0,0,736.0,49.0,66,5.0,2.0,3.1973684211,Louis Coleman
colemri01,0,7,25,95,33,3,1,5,742,287,126,21,124,130,2.0,6.0,4.0,0,1123.0,26.0,144,,,4.5849056604000005,Rip Coleman
colliph01,0,80,85,292,141,64,4,24,3973,1541,686,125,497,423,,13.0,37.0,6,5934.0,111.0,784,,,4.6619682859,Phil Collins
collira01,0,84,62,199,151,90,19,4,4008,1246,373,15,269,511,,11.0,10.0,2,5188.0,35.0,494,,,2.5127245509000002,Ray Collins
colliri01,0,108,82,311,219,84,15,5,5137,1795,760,73,674,569,,36.0,76.0,5,7490.0,48.0,929,,,3.9945493479,Rip Collins
colliti01,0,12,17,228,0,0,0,0,633,174,83,18,121,220,11.0,7.0,6.0,0,913.0,44.0,92,11.0,5.0,3.5402843602,Tim Collins
collmjo01,0,35,33,185,75,2,2,2,1911,600,247,74,146,443,16.0,8.0,12.0,1,2598.0,41.0,262,32.0,13.0,3.4897959183999996,Josh Collmenter
colluja01,0,32,28,171,37,11,2,12,1392,480,214,44,173,171,11.0,8.0,16.0,0,1977.0,63.0,247,,,4.1508620689999995,Jackie Collum
colomal01,0,11,6,51,19,0,0,0,448,145,59,12,50,113,4.0,12.0,5.0,0,625.0,6.0,65,2.0,8.0,3.5558035714,Alex Colome
colomje01,0,19,27,341,0,0,0,6,1279,418,222,49,224,330,26.0,37.0,17.0,3,1908.0,125.0,242,26.0,19.0,4.6864738077,Jesus Colome
colonba01,0,218,154,475,467,36,13,0,8942,3029,1314,355,856,2237,44.0,42.0,57.0,5,12588.0,1.0,1429,88.0,69.0,3.9675687766000003,Bartolo Colon
colonro01,0,8,10,124,8,0,0,1,562,213,108,30,70,120,5.0,12.0,4.0,3,829.0,33.0,112,5.0,7.0,5.188612099599999,Roman Colon
colyest01,0,1,1,61,0,0,0,0,166,64,31,9,37,51,1.0,5.0,1.0,0,253.0,13.0,32,1.0,0.0,5.0421686747,Steve Colyer
combspa01,0,17,17,56,54,5,3,0,915,299,143,21,147,190,9.0,22.0,6.0,1,1341.0,0.0,157,,,4.2196721311,Pat Combs
comerst01,0,44,37,176,83,11,3,13,2105,762,322,57,252,245,26.0,16.0,18.0,0,3044.0,58.0,366,,,4.1301662708,Steve Comer
comstke01,0,10,7,144,0,0,0,3,459,134,69,14,75,142,13.0,12.0,0.0,3,650.0,46.0,74,,,4.0588235294,Keith Comstock
condrcl01,0,18,12,179,9,0,0,4,751,281,114,25,87,143,21.0,3.0,13.0,1,1101.0,67.0,123,9.0,6.0,4.0985352863,Clay Condrey
coneda01,0,194,126,450,419,56,22,1,8696,2504,1115,258,1137,2668,42.0,149.0,106.0,32,12184.0,9.0,1222,9.0,14.0,3.4619365225,David Cone
conlege01,0,91,96,276,214,69,13,9,4766,1606,674,162,511,888,42.0,27.0,31.0,2,6767.0,39.0,767,,,3.8182962652,Gene Conley
conlesn01,0,7,10,65,17,8,2,2,674,226,84,9,84,128,,1.0,10.0,0,891.0,29.0,107,,,3.3649851632,Snipe Conley
connasa01,0,49,60,303,67,33,2,31,2983,1104,475,32,449,345,,20.0,39.0,1,4482.0,162.0,578,,,4.2993630573,Sarge Connally
conroti01,0,18,32,135,71,5,1,0,1400,438,244,47,284,307,13.0,31.0,10.0,2,2082.0,21.0,279,,,4.7057142857,Tim Conroy
constji01,0,3,4,56,6,1,1,2,294,109,53,8,41,59,0.0,3.0,7.0,1,432.0,10.0,56,,,4.8673469388,Jim Constable
consusa01,0,51,32,248,71,24,5,26,2428,811,303,43,246,193,11.0,8.0,6.0,2,3401.0,91.0,346,,,3.3694398681999997,Sandy Consuegra
contrjo01,0,78,67,299,175,5,3,9,3519,1176,595,131,427,889,15.0,72.0,62.0,2,5087.0,37.0,660,39.0,33.0,4.5652173913,Jose Contreras
conwaji01,0,22,29,56,52,44,0,0,1358,485,183,16,107,140,,21.0,3.0,0,1977.0,4.0,332,,,3.6384388807,Jim Conway
conwape01,0,61,61,126,123,117,5,0,3120,1058,415,32,250,428,,67.0,18.0,0,4507.0,3.0,694,,,3.5913461538,Pete Conway
conzejo01,0,6,8,54,12,5,1,2,490,142,53,2,65,70,,3.0,7.0,0,663.0,29.0,61,,,2.9204081633,Joe Conzelman
cookaa01,0,76,79,256,224,12,3,0,4219,1636,719,126,429,578,45.0,37.0,48.0,2,6121.0,5.0,776,42.0,44.0,4.6013273288,Aaron Cook
cookde01,0,64,46,665,71,6,3,9,3035,950,440,130,390,739,49.0,23.0,31.0,16,4298.0,116.0,486,3.0,3.0,3.9143327842,Dennis Cook
cookest01,0,26,36,104,88,5,1,1,1649,585,263,61,191,335,23.0,15.0,18.0,4,2383.0,10.0,292,,,4.3062462098,Steve Cooke
cookry01,0,13,12,217,0,0,0,17,621,167,79,13,89,210,6.0,16.0,10.0,1,879.0,57.0,84,5.0,7.0,3.4347826087,Ryan Cook
coombda01,0,19,27,144,42,5,1,2,1179,433,178,26,162,249,29.0,21.0,8.0,1,1754.0,45.0,209,,,4.0763358779,Danny Coombs
coombja01,0,158,110,354,270,187,35,8,6960,2034,717,38,841,1052,,54.0,88.0,1,8814.0,68.0,925,,,2.7814655172000005,Jack Coombs
coonejo01,0,34,44,159,76,44,7,6,2386,858,329,41,223,224,,6.0,19.0,2,3421.0,66.0,409,,,3.7229673093,Johnny Cooney
coopemo01,0,128,75,295,239,128,33,14,5522,1666,607,85,571,913,,28.0,28.0,7,7648.0,39.0,703,,,2.9679463962,Mort Cooper
coopewi01,0,216,178,517,408,279,35,14,10440,3415,1119,103,853,1252,,44.0,100.0,0,14377.0,84.0,1406,,,2.8939655172000003,Wilbur Cooper
coppiro01,0,17,11,82,32,0,0,0,725,247,147,48,140,210,6.0,9.0,4.0,0,1088.0,24.0,153,2.0,1.0,5.4744827586,Rocky Coppinger
corbedo01,0,24,30,313,1,0,0,66,1659,497,204,49,200,343,49.0,15.0,6.0,2,2294.0,216.0,226,,,3.3200723326999997,Doug Corbett
corbejo01,0,32,18,62,57,52,1,1,1445,497,183,7,192,248,,17.0,30.0,0,517.0,5.0,287,,,3.4193771626,Joe Corbett
corbipa01,0,26,21,70,65,3,0,1,1201,397,167,42,96,342,3.0,18.0,15.0,0,1671.0,3.0,171,12.0,7.0,3.7543713572,Patrick Corbin
corbira01,0,36,38,181,63,12,3,17,1957,638,278,59,261,348,27.0,22.0,19.0,1,2813.0,62.0,325,,,3.8354624425,Ray Corbin
corcola01,0,177,89,277,268,256,22,2,7177,2147,626,69,496,1103,,113.0,2.0,0,10001.0,9.0,1234,,,2.3550229900999997,Larry Corcoran
corcoro01,0,8,3,82,0,0,0,3,330,116,51,4,65,57,4.0,4.0,3.0,0,500.0,22.0,58,4.0,6.0,4.1727272726999995,Roy Corcoran
cordech01,0,20,15,314,0,0,0,128,991,277,106,40,122,298,16.0,13.0,7.0,1,1388.0,230.0,120,14.0,10.0,2.8879919273000003,Chad Cordero
cordefr01,0,47,53,800,0,0,0,329,2474,751,310,64,375,796,30.0,37.0,27.0,3,3551.0,575.0,342,31.0,29.0,3.3831851253,Francisco Cordero
cordofr01,0,42,47,166,112,7,4,12,2261,755,332,75,235,537,25.0,15.0,20.0,3,3182.0,41.0,366,3.0,3.0,3.9646174258999998,Francisco Cordova
coreybr01,0,4,4,91,0,0,0,0,295,100,56,10,33,57,4.0,2.0,3.0,1,419.0,18.0,56,5.0,6.0,5.1254237287999995,Bryan Corey
coreyfr01,0,27,46,93,74,59,3,2,1969,764,242,19,98,168,,37.0,0.0,0,2204.0,17.0,456,,,3.3184357542000003,Fred Corey
coreyma02,0,2,7,81,0,0,0,0,269,105,60,14,49,79,7.0,7.0,6.0,0,423.0,31.0,65,2.0,4.0,6.0223048327,Mark Corey
corkimi01,0,19,28,157,44,5,1,9,1378,458,224,46,248,335,34.0,17.0,20.0,6,2067.0,48.0,257,,,4.388969521,Mike Corkins
cormila01,0,24,28,290,24,0,0,3,1406,537,264,65,227,276,25.0,24.0,11.0,4,2116.0,68.0,286,15.0,14.0,5.069701280199999,Lance Cormier
cormirh01,0,71,64,683,108,7,1,2,3665,1248,547,121,317,760,37.0,39.0,51.0,4,5157.0,105.0,604,23.0,7.0,4.0297407913,Rheal Cormier
cornena01,0,12,29,56,56,3,0,0,939,404,188,38,115,103,13.0,5.0,9.0,1,1414.0,0.0,207,11.0,7.0,5.4057507987,Nate Cornejo
corpama01,0,13,20,359,0,0,0,34,1123,392,172,38,112,264,19.0,8.0,15.0,1,1591.0,132.0,177,14.0,9.0,4.1353517364,Manny Corpas
correed01,0,16,19,52,48,4,2,0,848,261,162,34,189,260,4.0,29.0,7.0,2,1276.0,3.0,174,,,5.1580188679,Ed Correa
correke01,0,76,98,358,221,2,1,0,4286,1569,734,179,474,906,30.0,32.0,39.0,4,6227.0,31.0,789,63.0,47.0,4.6238917406,Kevin Correia
corrifr01,0,70,67,180,140,99,10,7,3648,1100,378,7,375,458,,34.0,61.0,1,4883.0,34.0,508,,,2.7976973683999997,Frank Corridon
corsiji01,0,22,24,368,1,0,0,7,1444,450,174,33,191,290,28.0,8.0,13.0,2,2032.0,115.0,197,,,3.2534626038999996,Jim Corsi
corteda01,0,5,1,86,0,0,0,2,266,96,44,13,20,53,3.0,5.0,2.0,0,373.0,36.0,46,3.0,5.0,4.466165413500001,David Cortes
corwial01,0,18,10,117,22,6,2,5,868,289,128,36,156,142,2.0,2.0,3.0,1,1281.0,33.0,145,,,3.9815668203,Al Corwin
cosarja01,0,16,17,54,53,0,0,0,930,282,122,22,141,195,2.0,17.0,4.0,0,1308.0,0.0,130,5.0,11.0,3.5419354838999997,Jarred Cosart
cosgrmi01,0,12,11,119,20,2,1,8,824,271,123,13,145,122,8.0,16.0,3.0,1,1207.0,36.0,132,,,4.0303398058,Mike Cosgrove
costejo01,0,11,6,119,0,0,0,4,473,141,52,13,64,104,15.0,2.0,3.0,2,670.0,36.0,62,,,2.9682875263999997,John Costello
cottsne01,0,21,24,483,5,0,0,4,1330,405,195,58,194,421,21.0,26.0,22.0,2,1918.0,84.0,208,15.0,13.0,3.9586466165,Neal Cotts
couchjo01,0,29,34,147,62,26,3,6,1929,785,331,41,171,112,,8.0,10.0,3,2836.0,38.0,421,,,4.632970451,Johnny Couch
coumbfr01,0,38,38,193,70,30,4,13,2284,773,237,10,217,212,,8.0,13.0,5,3023.0,86.0,334,,,2.8016637477999997,Fritz Coumbe
courtha01,0,22,27,94,53,20,2,1,1331,518,242,18,213,112,,22.0,18.0,0,2010.0,32.0,296,,,4.909090909100001,Harry Courtney
coutljo01,0,4,2,64,0,0,0,0,123,38,20,3,27,38,0.0,6.0,4.0,0,187.0,9.0,22,2.0,2.0,4.3902439024,Jon Coutlangus
covelha01,0,81,55,198,151,83,13,9,3744,1070,332,13,376,511,,25.0,62.0,2,5004.0,31.0,486,,,2.3942307692,Harry Coveleski
covelst01,0,215,142,450,385,224,38,21,9246,3055,990,66,802,981,,35.0,30.0,1,12746.0,52.0,1237,,,2.8909798832,Stan Coveleski
cowlejo01,0,33,25,95,76,8,1,0,1408,414,219,69,232,332,7.0,11.0,14.0,2,2026.0,8.0,243,,,4.1995738636,Joe Cowley
coxbi01,0,2,9,50,12,3,1,0,350,138,85,11,74,45,,4.0,0.0,0,550.0,23.0,100,,,6.5571428571000006,Bill Cox
coxca01,0,39,42,308,59,5,0,20,2286,772,313,66,234,297,49.0,14.0,25.0,3,3238.0,100.0,377,,,3.6968503937,Casey Cox
coxda01,0,74,75,278,174,21,5,8,3894,1292,525,102,432,723,46.0,40.0,19.0,14,5464.0,35.0,602,,,3.6402157164999998,Danny Cox
crabtti01,0,21,22,342,0,0,0,9,1182,434,184,29,150,288,18.0,27.0,14.0,0,1739.0,133.0,210,4.0,7.0,4.203045685299999,Tim Crabtree
craigro01,0,74,98,368,186,58,7,19,4609,1528,653,186,522,803,48.0,42.0,35.0,12,6545.0,79.0,763,,,3.8253417226999997,Roger Craig
crainje01,0,45,30,532,0,0,0,4,1596,449,180,44,206,440,27.0,14.0,18.0,3,2221.0,116.0,205,20.0,14.0,3.045112782,Jesse Crain
cranddo01,0,102,62,302,134,91,9,25,4640,1538,502,52,379,606,,8.0,49.0,1,6355.0,145.0,669,,,2.9211206897000004,Doc Crandall
craneed01,0,72,96,204,177,146,7,2,4651,1525,688,51,887,720,,145.0,23.0,0,4260.0,26.0,1190,,,3.9939797893,Ed Crane
crawfji01,0,15,28,181,14,1,0,13,1294,477,211,27,182,276,24.0,32.0,7.0,5,1923.0,72.0,252,,,4.4026275116,Jim Crawford
crawfst01,0,30,23,277,16,2,0,19,1688,643,261,54,186,320,35.0,19.0,13.0,0,2455.0,110.0,298,,,4.1747630332,Steve Crawford
creekdo01,0,7,14,279,3,0,0,1,868,263,171,49,199,292,16.0,16.0,17.0,0,1316.0,70.0,188,5.0,10.0,5.319124424,Doug Creek
creelke01,0,5,14,55,24,1,0,0,608,244,126,34,88,80,2.0,6.0,4.0,0,917.0,17.0,134,,,5.595394736799999,Keith Creel
cressja01,0,5,5,122,0,0,0,0,482,172,75,17,60,104,7.0,4.0,4.0,0,699.0,26.0,80,8.0,5.0,4.2012448133,Jack Cressend
crewsti01,0,11,13,281,4,0,0,15,1271,444,162,34,110,293,43.0,10.0,7.0,1,1797.0,83.0,181,,,3.4413847364,Tim Crews
crideje01,0,5,7,53,9,0,0,5,359,132,60,16,49,56,8.0,3.0,4.0,0,524.0,14.0,64,,,4.5125348189,Jerry Crider
crimch01,0,47,43,449,6,0,0,45,2089,731,296,71,209,334,43.0,25.0,20.0,8,2969.0,163.0,334,,,3.8257539493,Chuck Crim
crimija01,0,5,9,74,7,0,0,4,480,177,113,27,65,69,4.0,2.0,5.0,0,706.0,25.0,121,,,6.35625,Jack Crimian
crockky01,0,4,1,74,0,0,0,0,143,43,14,3,15,43,2.0,0.0,4.0,1,196.0,11.0,15,2.0,2.0,2.6433566434,Kyle Crockett
cronera01,0,30,30,137,61,17,1,4,1638,554,235,60,173,260,13.0,10.0,5.0,1,2320.0,34.0,275,,,3.8736263736,Ray Crone
cronija01,0,43,57,128,102,88,6,3,2770,973,349,28,235,318,,14.0,34.0,0,1767.0,24.0,501,,,3.4018050542,Jack Cronin
croucbi02,0,8,5,50,12,4,0,7,467,159,60,10,52,55,,3.0,1.0,1,654.0,21.0,66,,,3.4689507495,Bill Crouch
crousri01,0,5,11,111,0,0,0,11,426,131,77,16,83,149,8.0,17.0,9.0,0,652.0,31.0,87,1.0,2.0,4.8802816901,Rich Croushore
crowaa01,0,20,11,254,0,0,0,6,701,210,89,28,99,208,8.0,20.0,3.0,1,980.0,73.0,98,8.0,6.0,3.4279600571,Aaron Crow
crowdal01,0,167,115,402,292,150,16,22,7033,2453,1072,136,800,799,,20.0,16.0,3,10106.0,71.0,1204,,,4.1154557088,General Crowder
crowebi01,0,19,45,64,64,62,1,0,1647,765,314,18,205,138,,0.0,20.0,0,2891.0,0.0,512,,,5.1475409836,Billy Crowell
crudami01,0,3,1,71,1,0,0,0,220,55,17,4,32,60,3.0,4.0,2.0,0,306.0,20.0,19,4.0,7.0,2.0863636363999998,Mike Crudale
cruzju02,0,38,36,447,38,0,0,6,1965,576,295,67,346,659,18.0,23.0,46.0,2,2858.0,122.0,332,33.0,24.0,4.0534351145,Juan Cruz
cruzne01,0,15,23,204,18,0,0,2,1045,369,195,59,109,277,15.0,14.0,24.0,1,1518.0,55.0,205,9.0,9.0,5.038277512,Nelson Cruz
cruzrh01,0,1,3,72,0,0,0,0,229,90,45,10,40,56,0.0,4.0,4.0,0,351.0,37.0,47,1.0,4.0,5.3056768559,Rhiner Cruz
cruzvi01,0,18,23,187,0,0,0,37,813,218,93,28,131,248,23.0,9.0,7.0,2,1144.0,128.0,104,,,3.0885608856,Victor Cruz
cubilda01,0,1,0,56,0,0,0,0,209,96,53,13,44,54,1.0,3.0,1.0,0,343.0,17.0,56,1.0,6.0,6.846889952200001,Darwin Cubillan
cuccuco01,0,3,5,62,9,0,0,5,510,188,86,7,81,51,,1.0,4.0,0,760.0,25.0,113,,,4.5529411765,Cookie Cuccurullo
cuellmi01,0,185,130,453,379,172,36,11,8424,2538,979,222,822,1632,61.0,53.0,12.0,6,11505.0,33.0,1130,,,3.1378205128,Mike Cuellar
cuetojo01,0,96,70,226,226,12,6,0,4261,1268,520,145,410,1171,15.0,23.0,83.0,12,5877.0,0.0,570,53.0,27.0,3.2950011733999998,Johnny Cueto
culloni01,0,57,55,174,121,62,9,5,3072,973,311,24,259,400,,21.0,29.0,1,4168.0,32.0,424,,,2.7333984375,Nick Cullop
culpra01,0,122,101,322,268,80,22,1,5695,1677,755,188,752,1411,58.0,73.0,70.0,3,8066.0,21.0,863,,,3.5794556629,Ray Culp
culvege01,0,48,49,335,57,7,2,23,2367,793,317,42,352,451,54.0,43.0,43.0,1,3451.0,127.0,354,,,3.6159695817000004,George Culver
cumbejo01,0,15,16,110,36,6,2,2,1003,312,142,46,103,137,12.0,8.0,0.0,3,1397.0,29.0,161,,,3.8225324028,John Cumberland
cummica01,0,145,94,242,241,233,19,0,6449,2507,595,12,117,130,,22.0,,0,1622.0,0.0,1450,,,2.491083889,Candy Cummings
